#CustomerId,Surname,CreditScore,Age,Tenure,NumOfProducts,HasCrCard,EstimatedSalary,Exited,Balance,Rank
15813974,Maruff,731,37,3,1,0,172718,1,116881,2941
15737489,Ramsden,610,46,5,1,0,107973,0,116887,2942
15575409,Rozhkova,581,31,6,1,1,107137,0,116892,2943
15605275,Ofodile,725,45,8,1,0,173464,1,116917,2944
15712551,Shen,622,58,7,1,1,120416,1,116922,2945
15805565,Obiuto,691,30,7,1,1,21198,0,116928,2946
15613787,Chidubem,505,35,8,1,1,91093,0,116933,2947
15569274,Pisano,678,49,2,1,1,195054,1,116933,2948
15631871,Kelly,616,57,7,1,1,104379,0,116937,2949
15807335,Spencer,676,64,4,1,1,91149,0,116954,2950
15577313,Lionel,619,44,3,1,1,5075,1,116968,2951
15785170,Neal,850,32,0,1,0,175095,0,116969,2952
15648766,Robertson,569,35,3,1,0,94489,0,116969,2953
15662291,Davidson,534,55,8,3,1,122067,1,116973,2954
15623102,Nnaemeka,713,38,6,2,0,76038,0,116981,2955
15618225,Porter,741,36,8,2,1,168816,0,116993,2956
15755731,Davis,635,53,8,1,0,123647,1,117006,2957
15618245,Chukwumaobim,706,31,1,2,1,54440,0,117020,2958
15702669,Faulkner,663,44,2,2,0,144680,0,117029,2959
15642636,Glossop,755,29,9,1,1,21862,0,117036,2960
15659651,Ross,531,31,7,1,1,118508,1,117053,2961
15654733,Hsieh,794,57,3,1,1,93337,1,117056,2962
15684469,Hsiung,841,32,2,1,1,113482,0,117070,2963
15721507,Pagan,713,32,1,1,0,149559,1,117094,2964
15659567,Ch'iu,473,39,9,2,1,85938,1,117103,2965
15710421,Baresi,774,36,8,1,0,101828,0,117152,2966
15619494,Abdulov,562,31,9,1,1,108675,0,117153,2967
15734085,Crocker,465,24,5,1,1,127744,0,117155,2968
15723263,Cocci,495,34,9,1,1,116069,1,117160,2969
15628155,Dike,410,35,7,1,1,109734,0,117184,2970
15654878,Yobanna,450,29,7,1,1,43481,0,117200,2971
15751491,Hsiao,443,50,3,1,1,42840,1,117206,2972
15651585,Power,661,35,2,1,1,83052,0,117212,2973
15715079,Bold,465,41,9,1,1,168281,0,117221,2974
15583456,Gardiner,745,45,10,3,1,122381,1,117232,2975
15720110,Oluchukwu,795,32,2,1,1,198317,0,117265,2976
15743193,Olson,644,37,6,2,1,104218,1,117272,2977
15621423,Lavrentyev,736,42,7,3,0,41921,1,117280,2978
15631359,Daluchi,489,38,5,1,0,85232,0,117290,2979
15608338,Chiemenam,757,55,9,4,1,94187,1,117294,2980
15680918,Freeman,613,34,8,1,1,139410,0,117300,2981
15653762,Chidiebele,501,39,9,1,0,182026,0,117302,2982
15644878,Hill,685,43,6,1,0,68702,0,117303,2983
15793116,Beneventi,502,40,7,1,0,196278,0,117304,2984
15597914,Evdokimov,641,51,2,4,1,26913,1,117307,2985
15574004,Mancini,429,27,6,2,1,24020,0,117307,2986
15783883,Onwuka,753,38,1,1,1,122021,1,117315,2987
15638610,Kennedy,635,65,5,1,1,155800,1,117326,2988
15726267,Paterson,570,32,9,2,0,62811,0,117338,2989
15713826,Ferguson,613,20,0,1,0,113558,1,117356,2990
15596175,McIntosh,659,67,6,1,1,45071,1,117412,2991
15585241,Butcher,756,29,2,2,1,4889,0,117412,2992
15778049,Wyatt,633,29,6,1,0,30339,0,117412,2993
15610419,Chukwueloka,554,33,3,1,1,12767,0,117414,2994
15687946,Osborne,556,61,2,1,1,94154,0,117419,2995
15767264,Lawson,465,53,1,1,0,74899,1,117438,2996
15575428,Mistry,682,35,2,2,1,16911,0,117439,2997
15761374,Bellucci,706,54,9,1,1,186239,0,117445,2998
15723373,Page,643,34,8,1,1,65375,0,117451,2999
15802071,Levi,762,35,1,1,0,178361,1,117459,3000
15706217,Kao,645,28,7,2,1,34490,0,117466,3001
15713637,Chinedum,699,34,2,1,1,185227,0,117469,3002
15641662,Enticknap,470,39,5,2,0,63706,0,117470,3003
15727251,Vincent,642,30,8,1,0,61978,0,117494,3004
15709478,P'an,611,37,1,2,0,161064,0,117525,3005
15708046,Knowles,744,31,0,1,1,158959,0,117551,3006
15679804,Esquivel,636,36,5,2,1,111573,0,117559,3007
15571778,Trentini,817,55,10,1,1,95942,1,117561,3008
15785339,H?,640,50,9,2,0,82560,0,117565,3009
15726058,Cattaneo,754,27,7,2,0,87908,0,117578,3010
15642785,Douglas,479,34,5,2,0,113308,0,117593,3011
15715532,Lai,687,38,4,1,0,88397,0,117633,3012
15707120,Cocci,850,46,9,1,1,88921,0,117640,3013
15643042,Han,590,40,2,2,0,92198,0,117641,3014
15773591,Jobson,787,46,7,2,1,93360,0,117685,3015
15635256,Arcuri,762,31,7,1,1,159344,0,117687,3016
15801832,Lombardo,684,42,1,1,1,23136,1,117691,3017
15764708,Chiabuotu,572,30,6,1,1,100844,0,117697,3018
15667476,Cox,477,36,3,1,0,74042,0,117701,3019
15767722,Richardson,593,39,0,1,1,197934,0,117705,3020
15642002,Hayward,554,35,6,2,0,95277,1,117707,3021
15759184,Russell,705,34,7,1,1,2499,0,117716,3022
15635870,She,579,50,5,1,0,192147,1,117721,3023
15621818,Anayolisa,747,29,7,1,1,175398,0,117726,3024
15810891,Lorenzo,662,34,2,2,0,55121,0,117732,3025
15750447,Ozoemena,678,60,10,1,1,147490,1,117739,3026
15803682,Angelo,651,37,10,2,1,75838,0,117791,3027
15784700,Chikelu,811,31,7,1,1,182372,0,117799,3028
15575146,Jamieson,492,51,8,2,1,67311,0,117809,3029
15736250,Johnstone,781,38,2,1,0,65632,1,117811,3030
15595324,Daniels,579,39,5,3,0,5831,1,117833,3031
15732917,Li,729,46,5,1,1,104017,1,117837,3032
15805413,Chiang,769,31,6,2,1,147669,0,117852,3033
15795895,Yermakova,678,36,1,2,1,27619,0,117865,3034
15665759,Russell,724,69,5,1,1,62281,0,117867,3035
15689096,Beneventi,590,47,0,1,1,8214,0,117879,3036
15783629,Degtyaryov,616,42,6,2,0,150267,0,117900,3037
15794792,Golubev,612,31,8,1,1,54130,0,117990,3038
15798888,Pisano,605,31,1,1,1,183599,0,117993,3039
15629885,Wilson,850,33,7,1,1,183984,0,118004,3040
15700487,Osonduagwuike,805,46,6,3,1,162643,1,118022,3041
15675926,Ardis,655,34,7,1,1,51226,1,118028,3042
15800268,Costa,825,37,6,1,0,52301,0,118051,3043
15747345,Bergamaschi,678,22,6,2,1,195424,0,118065,3044
15791700,Ugochukwutubelum,773,47,2,4,1,143007,1,118079,3045
15812191,Brennan,553,33,4,1,0,94440,0,118083,3046
15686236,Trevisani,525,47,1,1,1,88121,1,118088,3047
15673539,Napolitani,690,26,3,1,1,61258,0,118098,3048
15650591,Calabrese,809,50,10,1,1,100720,1,118099,3049
15749004,Tsao,718,31,0,2,1,103165,0,118101,3050
15706602,Bates,760,33,1,2,0,156660,0,118114,3051
15688337,Dixon,721,40,9,1,1,160278,0,118130,3052
15568849,Bryan,540,31,10,1,1,158028,0,118159,3053
15633112,Madukaego,681,42,3,2,1,9453,1,118200,3054
15595447,Tuan,613,39,8,1,1,23316,0,118201,3055
15576196,Benson,743,48,5,2,0,186489,1,118208,3056
15635141,Miller,598,59,8,2,0,60192,1,118210,3057
15636977,Trevisan,507,36,9,3,1,119110,1,118214,3058
15574331,Alexeeva,593,62,3,1,0,24766,1,118234,3059
15748327,Anderson,724,34,6,2,0,157137,0,118236,3060
15708212,Lin,648,54,7,1,1,172587,1,118241,3061
15793881,Mitchell,721,35,6,1,0,3087,0,118274,3062
15699389,Ch'ien,807,42,7,1,1,25886,0,118275,3063
15785542,Kornilova,572,26,4,2,0,60427,0,118287,3064
15656249,Esposito,720,34,3,2,1,136120,0,118308,3065
15797787,Denisov,614,36,1,1,1,146135,0,118312,3066
15668283,Gardiner,642,48,9,4,0,78703,1,118317,3067
15662294,Bennett,710,33,10,2,1,192929,0,118327,3068
15723717,Heath,483,41,1,1,0,163148,1,118334,3069
15756481,Garcia,636,39,3,1,1,184692,0,118336,3070
15742091,Parkhill,825,35,6,1,1,26342,1,118337,3071
15786170,Tien,659,31,4,1,0,161574,0,118342,3072
15669414,Pisano,486,62,9,2,1,168035,1,118357,3073
15575430,Robson,579,33,1,1,1,157565,0,118393,3074
15748499,Johnson,550,33,4,1,0,14000,1,118401,3075
15784097,Gibson,660,28,1,2,1,14289,0,118402,3076
15668104,Kerr,479,37,6,1,0,160061,0,118434,3077
15810010,Dahlenburg,678,36,6,2,1,53172,0,118448,3078
15651554,Anenechukwu,618,54,4,1,1,133573,1,118449,3079
15603794,Pugliesi,623,48,5,1,1,158590,0,118469,3080
15689980,Willis,725,36,4,1,0,131174,1,118520,3081
15747762,Chigozie,609,32,7,1,0,3815,0,118520,3082
15756272,James,526,35,9,1,1,40981,1,118536,3083
15769522,O'Connor,734,51,1,1,1,116912,0,118537,3084
15725036,Jideofor,709,42,9,1,0,77143,0,118547,3085
15665087,Bergamaschi,595,26,8,1,1,151192,0,118548,3086
15583548,Harrison,525,47,6,1,1,82523,1,118560,3087
15709338,T'ao,544,29,1,1,1,164137,0,118561,3088
15678057,Lombardi,524,44,10,2,0,82117,0,118569,3089
15671766,Enyinnaya,599,44,10,1,1,31449,0,118577,3090
15774586,West,692,43,10,1,1,161242,1,118589,3091
15741336,Ejimofor,715,38,5,1,1,5684,1,118590,3092
15687558,Mault,640,31,10,1,1,168470,0,118613,3093
15580366,Okechukwu,566,54,4,2,1,172602,0,118615,3094
15731511,Ritchie,808,45,7,2,1,147132,0,118627,3095
15756471,Giles,656,27,4,2,1,160835,0,118627,3096
15672610,Somadina,567,40,4,1,0,91974,0,118629,3097
15775295,McIntyre,630,40,0,1,0,60032,1,118633,3098
15744614,Feng,541,37,9,1,1,73551,0,118637,3099
15571940,Afamefula,579,22,3,1,1,49830,0,118681,3100
15609653,Ifeatu,614,44,6,1,1,133591,1,118716,3101
15747757,Trevascus,600,58,8,1,0,6210,1,118723,3102
15647974,Chiemenam,679,44,3,2,1,1569,0,118743,3103
15742285,Andersen,559,62,6,1,1,20368,0,118757,3104
15570002,Burlingame,625,55,8,4,0,135854,1,118773,3105
15679968,Ting,623,40,5,1,1,192867,0,118789,3106
15784042,L?,624,55,7,1,1,95022,1,118794,3107
15605286,Moyes,565,55,4,2,1,128125,1,118803,3108
15607690,Hsing,689,47,2,2,0,31121,0,118813,3109
15715707,Light,657,32,3,2,1,73128,0,118829,3110
15658195,Efremova,653,34,5,1,1,52820,0,118839,3111
15682467,Chimezie,725,36,1,1,1,102747,0,118851,3112
15773273,Runyon,730,38,5,1,1,163318,0,118866,3113
15814209,Capon,814,31,1,1,1,101704,0,118871,3114
15745621,Wertheim,640,32,6,2,1,19132,0,118879,3115
15762762,Onyekachukwu,648,45,5,1,0,51637,0,118887,3116
15740175,Raynor,732,42,2,2,0,87422,0,118890,3117
15628123,Robinson,632,28,5,1,0,145158,0,118891,3118
15567114,McGarry,430,35,1,1,0,2924,0,118894,3119
15571995,Harper,775,33,1,2,1,26362,0,118897,3120
15589563,Purdy,531,31,2,2,0,41409,0,118899,3121
15749103,Ginikanwa,604,47,4,1,0,47777,1,118908,3122
15628936,Archer,692,28,9,1,0,16064,1,118945,3123
15778481,Chigbogu,817,59,1,1,1,120820,0,118963,3124
15572792,Bellucci,535,35,8,1,1,135537,0,118990,3125
15685706,Bird,731,40,7,1,1,156049,0,118992,3126
15579130,Chidiegwu,708,43,0,1,1,181500,1,118995,3127
15754874,Nwoye,700,26,4,1,1,141926,0,119010,3128
15774507,Furneaux,574,39,5,1,1,103422,0,119014,3129
15790678,Davidson,475,32,8,1,1,100816,0,119023,3130
15646764,Lorenzo,617,58,3,2,1,35199,1,119025,3131
15727021,Obialo,727,30,8,2,1,137904,0,119027,3132
15736112,Walton,519,57,2,2,1,29872,0,119035,3133
15665416,Ferri,779,62,10,1,0,116978,0,119097,3134
15814331,Lung,597,43,7,2,1,55810,0,119127,3135
15632143,Lung,652,31,2,1,0,149740,0,119149,3136
15762134,Liang,506,59,8,2,1,170680,0,119152,3137
15769974,Shih,679,35,8,1,0,121210,0,119183,3138
15780038,Paterson,756,38,6,1,1,169764,1,119209,3139
15636673,Onwuatuegwu,667,31,1,1,1,28258,0,119267,3140
15587066,Kovaleva,535,38,2,1,0,195897,1,119272,3141
15595728,Thomas,523,41,0,1,0,122284,1,119276,3142
15568106,L?,592,38,8,2,0,19371,0,119278,3143
15610454,Poole,724,33,9,1,1,197148,0,119278,3144
15654074,Tuan,653,38,8,1,1,150468,0,119316,3145
15721569,Chialuka,658,55,8,1,0,119440,0,119328,3146
15646615,Muir,576,28,1,2,0,58977,0,119336,3147
15640507,Li,762,35,3,3,1,47114,1,119350,3148
15697424,Ku,597,30,2,1,1,182726,1,119370,3149
15783865,Kulikova,622,59,5,1,1,60429,0,119380,3150
15710295,Patrick,445,38,6,2,1,175756,0,119414,3151
15700366,Burton,669,39,3,1,1,171576,0,119452,3152
15793311,Smith,765,46,8,2,0,166896,1,119493,3153
15786215,Udinese,793,56,8,2,1,29881,0,119496,3154
15785576,Mayrhofer,434,71,9,1,1,125849,0,119497,3155
15761286,Fan,696,66,7,2,1,174027,0,119499,3156
15707962,Gunson,606,40,6,2,1,46775,0,119502,3157
15691104,Kennedy,460,40,6,2,1,91561,1,119508,3158
15642001,Lorenzen,576,44,9,1,1,119057,1,119531,3159
15776631,Ma,466,36,5,1,0,80604,0,119540,3160
15793491,Cherkasova,714,26,3,2,1,65483,0,119545,3161
15615670,Kazakova,762,36,5,1,1,42694,0,119547,3162
15722731,Manna,653,46,0,1,1,78250,1,119556,3163
15720508,Hsing,735,31,3,1,0,72928,0,119558,3164
15787051,Georg,750,39,7,1,1,87068,0,119566,3165
15777772,Whittaker,650,55,9,1,1,29861,0,119618,3166
15779059,Timms,670,38,4,2,1,110472,0,119625,3167
15766374,Leak,632,42,4,2,1,195979,0,119625,3168
15720583,Finch,745,44,0,1,1,34265,1,119638,3169
15688951,Stoneman,789,43,8,2,0,148412,1,119654,3170
15722632,Dickson,716,50,2,1,1,12944,1,119656,3171
15741417,Chibuzo,624,35,7,2,1,4595,0,119656,3172
15751177,Milne,685,44,2,1,1,145387,1,119658,3173
15762708,Chiemezie,619,38,10,1,1,8647,0,119658,3174
15782641,Brown,710,29,3,1,1,188022,0,119670,3175
15648702,Yuriev,775,70,6,2,1,74532,0,119685,3176
15703979,Evans,580,39,3,1,1,137041,0,119689,3177
15596379,Wallace,743,39,3,1,0,26136,0,119696,3178
15789371,Cattaneo,593,41,4,2,1,109783,0,119703,3179
15757434,Yang,599,28,7,1,0,31190,0,119706,3180
15723886,Fiore,767,20,3,2,0,150135,0,119714,3181
15803689,Begum,647,51,1,2,0,54955,1,119742,3182
15652981,Robinson,600,30,2,1,1,21853,0,119755,3183
15698792,Keldie,671,48,6,1,0,66033,0,119770,3184
15724296,Kerr,684,41,2,2,0,120285,0,119783,3185
15617866,Calabrese,657,67,5,2,1,107534,0,119785,3186
15645637,Huggins,798,39,6,1,1,164248,0,119788,3187
15696744,Miller,705,31,3,1,0,182528,0,119795,3188
15759966,Chiemenam,612,36,5,2,1,159417,0,119799,3189
15746203,Hsia,555,62,4,1,0,43507,1,119817,3190
15741429,Hudson,680,31,9,2,1,101139,0,119826,3191
15614103,Colombo,850,42,8,1,0,51016,1,119840,3192
15595842,Paramor,748,45,2,1,0,73854,1,119852,3193
15792077,Degtyaryov,671,28,8,2,1,125423,0,119860,3194
15687162,Clayton,461,51,9,1,0,56768,1,119890,3195
15751120,Loyau,752,36,2,1,1,124355,0,119912,3196
15609987,Smith,755,42,2,1,1,156868,0,119919,3197
15585287,Sal,842,35,9,1,1,48218,1,119948,3198
15780362,Ferrari,607,49,9,2,1,103068,0,119960,3199
15746708,Ritchie,589,55,7,1,1,65157,1,119961,3200
15646190,Saunders,677,56,0,1,0,158326,1,119963,3201
15729557,Olisaemeka,850,36,5,1,1,191535,1,119984,3202
15733429,Chou,520,34,8,2,1,343,0,120019,3203
15584190,Esposito,704,36,7,2,0,100602,0,120027,3204
15768359,Akhtar,534,36,4,1,1,36276,0,120038,3205
15677336,Aitken,557,57,1,1,1,132371,1,120043,3206
15655859,Munro,848,35,5,2,1,84711,0,120047,3207
15642448,Onyemauchechukwu,656,28,8,1,1,137173,0,120048,3208
15584928,Ugochukwutubelum,594,32,4,2,1,162962,0,120075,3209
15781307,Schneider,779,37,7,2,1,135926,0,120093,3210
15781989,Drake-Brockman,733,42,9,1,1,184056,0,120095,3211
15635964,Eve,566,65,4,1,1,107563,1,120100,3212
15619514,Bull,507,40,3,1,1,92075,1,120105,3213
15689201,Dobie,721,49,1,1,0,183422,0,120109,3214
15699532,Okagbue,516,51,8,2,0,168774,0,120124,3215
15813681,Zito,786,24,2,2,1,125449,0,120136,3216
15704209,Noble,802,39,7,2,0,59497,1,120146,3217
15699047,Chukwuemeka,674,21,9,2,1,33964,0,120150,3218
15731989,Moran,666,36,4,2,1,33702,0,120165,3219
15764351,Yuryeva,668,59,5,1,0,50455,0,120170,3220
15783691,Hargreaves,722,35,1,1,1,125241,0,120172,3221
15580203,Kennedy,674,39,6,1,0,100131,0,120193,3222
15711571,Y?,587,42,5,1,1,194890,0,120234,3223
15594340,Tao,569,41,4,1,1,163150,1,120243,3224
15654625,Wilson,495,39,8,2,1,10160,0,120252,3225
15582180,Lees,561,29,9,1,1,173870,0,120268,3226
15767757,Pisano,562,29,9,1,1,6796,0,120308,3227
15763274,Wu,661,48,3,1,0,96463,0,120321,3228
15740072,Padovesi,720,37,2,2,1,138470,0,120329,3229
15632263,Pagnotto,574,30,5,1,1,137793,0,120355,3230
15671124,Buccho,599,25,6,1,1,24903,0,120383,3231
15585367,Diribe,555,46,4,1,1,177720,1,120393,3232
15625584,Martin,786,32,2,2,0,79603,0,120452,3233
15660417,Lambert,613,43,10,1,0,94875,1,120482,3234
15728352,Yermakov,623,27,4,1,0,142170,0,120510,3235
15580872,Chinweike,761,38,1,2,1,109395,0,120530,3236
15720637,Bell,710,46,10,1,1,166587,1,120530,3237
15681316,Tai,681,41,0,2,1,175722,0,120549,3238
15658067,Walker,636,48,3,1,1,190160,1,120568,3239
15646366,Trevisani,521,41,8,1,0,20491,0,120587,3240
15647570,Chung,640,45,8,1,0,195124,0,120591,3241
15623357,Onio,692,24,2,1,0,180491,0,120597,3242
15629448,Brady,632,38,1,1,1,92817,0,120599,3243
15681554,Alley,614,31,7,2,1,46163,0,120599,3244
15654495,Potter,706,47,6,1,1,140804,0,120622,3245
15812628,Dodd,453,38,8,1,1,129698,0,120623,3246
15635435,White,648,54,9,1,0,5924,1,120633,3247
15601383,Ibrahimova,744,44,5,1,1,82291,0,120655,3248
15670374,Wright,819,49,1,4,0,166164,1,120657,3249
15703264,Chukwufumnanya,735,44,9,1,1,74836,0,120682,3250
15728917,Gill,598,48,6,1,1,30636,1,120683,3251
15766044,Cameron,642,49,4,1,1,24770,1,120689,3252
15813697,Onyekaozulu,498,44,2,2,1,98176,0,120703,3253
15640454,Parkhill,693,40,0,1,0,27345,1,120712,3254
15767794,Browne,744,31,9,1,1,58961,0,120718,3255
15644765,Ashton,689,26,4,1,0,149074,0,120728,3256
15750778,Ponomarev,653,60,2,4,1,138160,1,120731,3257
15704954,Suffolk,431,37,0,1,1,117023,0,120764,3258
15636016,Wreford,588,34,3,1,1,131730,0,120778,3259
15647842,Cunningham,601,48,8,1,1,63941,1,120783,3260
15635125,Findlay,566,63,2,2,1,52199,0,120787,3261
15710450,Okwudiliolisa,848,22,7,1,1,185510,0,120812,3262
15617206,Trentino,431,42,8,2,1,126153,0,120823,3263
15730150,Otutodilichukwu,540,37,0,1,1,28258,0,120826,3264
15761023,Murphy,554,43,2,1,1,7612,1,120847,3265
15579566,Li Fonti,616,43,3,1,1,18762,1,120867,3266
15810660,Boyle,774,34,4,2,0,113407,0,120875,3267
15798532,Crawford,810,32,9,2,0,78897,0,120880,3268
15700460,Allnutt,530,55,4,1,0,123476,1,120905,3269
15741745,Lane,757,28,7,2,1,131249,0,120912,3270
15641175,Munro,701,63,3,3,0,144727,1,120917,3271
15731751,Osinachi,437,26,1,1,0,78855,0,120924,3272
15732430,H?,850,54,4,1,1,66963,0,120953,3273
15609070,Findlay,515,45,7,3,1,39288,1,120962,3274
15633586,Brierly,595,39,7,1,0,23305,0,120962,3275
15735782,MacDonald,528,31,9,1,1,5419,0,120963,3276
15577587,Reynolds,550,52,5,1,1,41730,1,121016,3277
15788126,Evans,689,38,6,1,1,12182,0,121021,3278
15742511,Gordon,514,35,3,1,1,10009,0,121031,3279
15592379,Walker,741,42,9,2,1,39123,0,121057,3280
15704509,Tan,492,35,8,1,0,85421,0,121063,3281
15605826,Korovina,652,46,10,3,1,151482,1,121064,3282
15693267,Dickson,679,34,7,1,1,56985,0,121064,3283
15625632,Philip,577,36,3,2,0,143783,0,121092,3284
15737627,Rivero,589,20,2,2,1,3530,0,121093,3285
15785980,Williford,588,34,6,2,1,86460,0,121132,3286
15684516,Plascencia,629,34,1,1,0,119358,0,121151,3287
15744607,Martin,738,43,9,2,1,64167,1,121152,3288
15677288,Geach,599,50,3,1,0,4033,1,121160,3289
15665222,Lettiere,625,52,8,1,1,48988,0,121162,3290
15753343,Barry,523,28,2,1,1,59939,0,121164,3291
15591766,Crawford,607,25,4,1,0,115288,0,121167,3292
15674573,Gearhart,713,25,4,1,1,56269,0,121173,3293
15778368,Allan,552,50,4,1,1,117505,1,121176,3294
15795564,Moretti,737,31,5,2,1,74891,0,121192,3295
15659327,Moffitt,520,49,5,1,1,72577,1,121198,3296
15719508,Davis,575,49,7,4,1,168081,1,121205,3297
15714680,Bianchi,755,78,5,1,1,76016,0,121207,3298
15794939,Chiu,783,72,5,2,1,105206,0,121216,3299
15752650,Saad,681,37,6,1,1,146366,0,121231,3300
15686461,Sarratt,558,56,7,2,1,116253,0,121235,3301
15659568,Atkinson,850,31,3,1,1,31023,0,121238,3302
15794323,Buckley,673,32,8,1,1,116970,0,121241,3303
15601977,Burgoyne,497,44,2,1,0,79691,0,121250,3304
15632010,Chia,647,33,7,2,1,77216,0,121260,3305
15577514,Mai,698,36,7,1,1,13388,0,121264,3306
15666166,Pettry,653,74,0,1,1,160348,0,121276,3307
15608114,Manfrin,587,62,7,1,0,6777,0,121286,3308
15620000,Chambers,760,34,6,2,1,59325,0,121304,3309
15768465,Sheppard,582,35,8,2,1,28751,0,121309,3310
15724307,Mitchell,780,76,10,1,0,64872,0,121314,3311
15776156,Dolgorukova,521,27,4,1,1,164224,1,121326,3312
15781465,Schofield,675,29,8,1,1,133458,0,121326,3313
15704378,Calabrese,655,37,9,1,1,180241,0,121342,3314
15625824,Kornilova,596,30,6,4,1,41922,1,121346,3315
15770406,Watson,580,35,9,1,0,35671,0,121355,3316
15712568,Angelo,515,40,10,1,1,138360,0,121356,3317
15742681,Liao,554,26,4,1,1,8742,0,121365,3318
15772528,Mishin,750,47,7,2,1,54474,1,121376,3319
15735636,Toscano,604,53,2,1,1,48202,1,121390,3320
15807107,Patel,612,32,3,1,1,164081,0,121394,3321
15814468,Wei,551,50,1,1,0,84508,1,121400,3322
15667265,Cavenagh,729,39,4,1,1,159618,0,121405,3323
15699963,Scott,571,38,1,1,1,154844,0,121405,3324
15659736,Herbert,716,66,5,1,0,10070,1,121412,3325
15683618,Dyer,774,35,3,1,1,24400,0,121419,3326
15708504,Wong,790,50,8,1,1,176472,1,121439,3327
15672132,Butusov,695,42,7,1,0,46375,0,121454,3328
15603170,Kang,654,32,9,1,1,190069,1,121456,3329
15765257,Meng,564,31,5,1,1,20432,1,121462,3330
15614361,Liao,620,42,9,1,1,29297,0,121490,3331
15662337,Baldwin,744,50,1,2,0,106061,1,121498,3332
15631848,Grover,727,26,9,1,1,146785,0,121508,3333
15764927,Rogova,753,92,3,1,0,195564,0,121513,3334
15781534,Rapuluolisa,536,35,4,1,0,77178,0,121520,3335
15616367,Ricci,581,39,1,1,0,161656,1,121524,3336
15667046,Tseng,694,38,7,1,1,113481,0,121527,3337
15751022,Bowhay,777,37,10,2,1,73465,0,121532,3338
15649124,Fang,850,30,9,1,0,40313,0,121535,3339
15687372,Padovesi,547,49,8,2,1,46521,1,121538,3340
15793856,Abdulov,667,36,3,2,1,186842,0,121543,3341
15672145,Swift,534,34,7,2,1,70179,0,121552,3342
15681550,Lablanc,614,41,8,1,1,599,0,121558,3343
15652835,Liang,419,27,2,1,0,134721,0,121580,3344
15591995,Barry,757,26,8,2,1,127059,0,121582,3345
15771323,Panicucci,480,39,5,1,1,82438,0,121627,3346
15572114,Shih,673,40,1,1,1,3259,0,121629,3347
15806230,Trevisano,629,40,2,2,1,64850,1,121648,3348
15714355,Sinclair,775,32,8,1,0,125898,0,121669,3349
15786463,Hsing,645,59,8,2,0,92,1,121670,3350
15762418,Gant,750,22,3,1,1,128643,1,121682,3351
15645896,Duncan,646,39,6,2,0,61793,0,121682,3352
15578307,Lucchese,512,33,6,2,1,83682,0,121685,3353
15731586,Lai,785,31,2,2,0,81779,0,121692,3354
15692926,Toscani,498,25,8,1,1,132210,0,121703,3355
15711218,Parry,616,39,2,2,1,55556,0,121704,3356
15570192,Henry,608,40,8,1,0,61164,0,121729,3357
15767129,Munz,452,60,6,1,1,142963,0,121730,3358
15794356,Toscani,641,42,3,2,1,166517,0,121765,3359
15711521,Egobudike,609,39,3,1,1,138400,0,121779,3360
15582519,Seleznyov,479,47,6,1,0,5812,1,121797,3361
15574879,Wright,631,37,2,2,0,23147,0,121802,3362
15756196,Tsou,682,50,6,2,0,124151,0,121819,3363
15694852,Arcuri,575,29,4,2,1,50369,0,121823,3364
15610105,Shen,666,21,1,2,1,99818,0,121827,3365
15755084,Bezrukova,531,37,7,1,1,147521,0,121854,3366
15719624,Hodgson,669,38,9,1,1,130755,0,121859,3367
15583840,Okechukwu,587,35,5,1,1,23482,1,121864,3368
15732061,Liu,850,45,1,1,0,6865,1,121875,3369
15608701,Chialuka,651,29,3,1,1,54531,1,121890,3370
15576111,Reagan,734,33,5,1,1,61830,0,121899,3371
15773322,Obiajulu,536,44,4,1,0,131007,0,121899,3372
15626383,Tang,596,60,7,1,0,30314,0,121908,3373
15775662,McKay,760,43,8,1,1,193312,0,121912,3374
15764033,Lin,693,43,1,1,1,87995,1,121928,3375
15709451,Gordon,646,35,1,2,1,142840,0,121953,3376
15784918,Brown,498,35,2,2,0,188343,0,121968,3377
15680727,Fang,735,49,5,1,1,148804,0,121973,3378
15691111,Pai,648,42,8,2,1,4027,0,121981,3379
15664720,Kovalyova,714,33,8,1,0,162515,0,122017,3380
15664523,Colombo,696,31,8,2,1,33829,0,122022,3381
15683027,Chang,570,29,4,2,1,173793,0,122029,3382
15772341,Hs?eh,682,81,6,1,1,50784,0,122029,3383
15570601,Cheng,785,47,9,1,1,33824,1,122032,3384
15658982,Napolitani,650,28,5,3,0,146663,1,122034,3385
15658972,Foster,699,40,8,1,1,102085,0,122038,3386
15724443,Taylor,703,29,3,1,0,82824,0,122085,3387
15677955,Tsui,757,33,1,1,1,42581,0,122089,3388
15581198,Jenkins,668,39,0,1,1,112947,1,122105,3389
15631739,Dunn,704,24,10,1,1,127654,0,122110,3390
15649112,Endrizzi,738,33,3,2,0,27868,0,122134,3391
15725762,Kemp,808,24,4,1,1,174107,0,122169,3392
15713426,Hancock,637,30,1,1,1,102566,1,122186,3393
15803136,Postle,416,41,10,2,1,98302,0,122190,3394
15748360,Cocci,644,34,10,2,1,182100,0,122197,3395
15593622,Service,635,43,10,2,0,179145,0,122198,3396
15654096,Johnston,779,24,10,2,1,43706,0,122200,3397
15682547,Lucchese,649,38,1,1,0,88965,0,122214,3398
15732628,Ugoji,745,46,2,1,1,118024,0,122220,3399
15778154,Kung,628,50,4,1,0,14218,1,122228,3400
